TARGET,SK_ID_CURR,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_EMPLOYED_log,CODE_GENDER_M,CREDIT_INCOME_PERCENT_log,ANNUITY_INCOME_PERCENT,CREDIT_TERM,AMT_CREDIT,AMT_ANNUITY_log,AMT_INCOME_TOTAL_log,DAYS_EMPLOYED_PERCENT
0,149595,0.7179403873715624,0.6203060114553053,0.475849908720221,19201,5.147494476813453,False,2.277267285009756,0.24135,0.02758285714285714,1575000.0,10.679228031399926,12.100717685412471,0.00890578615697099
0,288518,0.7862814332087867,0.631365958545172,0.3791004853998145,20991,7.520776415062797,False,0.8873031950009028,0.07142857142857142,0.05,900000.0,10.714439990727769,13.353476685668044,0.08789481206231242
0,123982,0.3963014688704428,0.7538222812278162,0.7490217048463391,17085,7.852050207265889,False,0.9063212008366647,0.076025,0.05153538503253796,265536.0,9.524092157161014,12.100717685412471,0.1504243488440152
0,450775,0.5907042641977273,0.2770312196515055,0.25533177083329,12942,7.43307534889858,False,1.3156767939059373,0.1063409090909091,0.03899166666666667,540000.0,9.954964580043715,12.19602736016897,0.13058259928913615
0,401160,0.2492508565948504,0.3219883188714027,0.5832379256761245,13319,5.288267030694535,True,1.7976705358287095,0.1634642857142857,0.03246191381315782,634482.0,9.932924988189745,11.744045122410057,0.014790900217734064
0,409354,0.5607142620230969,0.6821399196879154,0.746300213050371,16770,9.210840247017833,True,1.454527970081012,0.119,0.036253280839895013,384048.0,9.54136924893133,11.669937760751914,0.596541443053071
0,185605,0.7135884188462381,0.3805116403608673,0.5884877883422673,13241,6.892641641172089,False,2.3910598431750874,0.2911666666666667,0.02933649480104248,1339884.0,10.579196059458404,11.813037464800539,0.07431462880447096
0,246505,0.6010171320932925,0.4051181598372448,0.6769925032909132,17494,7.86940171257709,False,0.6190392084062234,0.0492,0.0574,135000.0,8.955448122347393,11.967187086434018,0.14947982165313822
0,358563,0.6768262033077456,0.0981476700309997,0.4294236843421945,18947,5.517452896464707,False,1.8138936433953217,0.16645714285714286,0.032420701168614355,808650.0,10.174201476757755,11.967187086434018,0.013089143400010555
0,263436,0.6838886616384972,0.6266099512368051,0.5620604831738043,16280,8.426173793029069,False,1.1237415074420007,0.0976,0.04700572435050639,327024.0,9.640368002912599,11.967187086434018,0.28034398034398034
0,310334,0.871863861786405,0.6053489347754197,0.3996756156233169,17152,6.8308742346461795,False,2.03688192726104,0.23221666666666665,0.0348325,1800000.0,11.046108752107557,12.506180941677357,0.05392957089552239
0,292198,0.4126114323432124,0.675776714928381,0.6144143775673561,13391,6.86171134048073,True,0.7472144018302211,0.08788888888888889,0.0791,225000.0,9.786869463066367,12.218500103788143,0.07124187887387051
0,189117,0.8458265473483448,0.4887037328871211,0.3740208032583212,22228,6.3578422665081,False,1.9161458399844011,0.1875,0.032357042272965736,1303812.0,10.64990295103766,12.323860125621126,0.025913262551736548
0,284329,0.5035363552829127,0.7572955313698451,0.5046813193144684,15884,8.176391596633795,True,1.901062204118505,0.30955,0.05437379237660284,1024740.0,10.928094427893742,12.100717685412471,0.22381012339461093
0,356378,0.7189810091805121,0.7004433694946207,0.6785676886853644,19075,8.142063283104147,False,1.4544513277801727,0.13903333333333334,0.04236065973350666,443088.0,9.840041767478294,11.813037464800539,0.1800786369593709
0,442503,0.2044500328612685,0.0049357997824376,0.4118485559242397,10023,6.669498089857879,False,1.6168768415310988,0.2638333333333333,0.06534841479524439,545040.0,10.480620444783455,11.813037464800539,0.0785194053676544
0,100344,0.2759403976536222,0.6428972186219171,0.4794489811780563,11287,8.267448958304849,True,1.0986122886681098,0.1302,0.0651,225000.0,9.592093220124596,11.630717389475995,0.3449986710374767
0,193094,0.6692714118781806,0.5457463135466475,0.3910549766342248,14047,6.311734809152915,False,0.9444616088408514,0.07857142857142857,0.05,247500.0,9.423514392252901,11.967187086434018,0.03915426781519186
0,114216,0.5956956593455045,0.2026592779006333,0.7597121819739279,13713,6.403574197934815,False,1.3862943611198906,0.11118,0.03706,675000.0,10.127290886146122,12.323860125621126,0.04397287245679282
0,448887,0.7661499897422583,0.4852728609920737,0.1054731864873376,11645,6.981934677156389,False,0.4700036292457356,0.07236,0.1206,67500.0,9.004729717204276,11.630717389475995,0.09240017174753112
0,422023,0.7200584906428663,0.6631873836123255,0.6161216908872079,22506,8.39049553837028,False,2.3702437414678603,0.32153333333333334,0.033147766323024054,1309500.0,10.678399034898712,11.813037464800539,0.1956811516928819
0,113053,0.4121594655105256,0.0174093744515914,0.5620604831738043,11864,8.414938957377482,False,2.1435424670863594,0.3859,0.051251062473438164,677664.0,10.455416731180536,11.407576060361786,0.38039447066756576
0,256794,0.7961109093722342,0.6195434568506801,0.41534714488434,13845,5.153291594497779,False,0.9162907318741551,0.075,0.05,135000.0,8.81744592104187,11.407576060361786,0.01242325749368003
0,235680,0.5823247042833366,0.6493122113473049,0.5762088360175724,16481,7.226209010100671,False,1.501852701754163,0.16315,0.04674785100286533,314100.0,9.594547794704408,11.407576060361786,0.08336872762575087
0,317692,0.8622393885988007,0.7464077694565145,0.3807996826489149,17436,8.701512750872865,False,1.9042374526547452,0.15074285714285715,0.02638,1800000.0,10.768169150677053,12.660331092405906,0.3447465014911677
0,222935,0.1746148116140383,0.6176706445392298,0.4206109640437848,8675,6.035481432524756,False,1.2456520313174246,0.1996,0.08063994828700712,278460.0,10.019313118041719,11.630717389475995,0.04806916426512968
0,260793,0.5057173145387157,0.538972703753084,0.4578995512067301,13584,8.487764380725425,False,2.2146187146812366,0.21579166666666666,0.02645181061341233,1762110.0,10.749613297693154,12.283038316285214,0.3573321554770318
0,309710,0.8201373152382765,0.7020925501822352,0.5567274263630174,19012,5.181783550292085,False,1.791759469228055,0.14618,0.029236,1125000.0,10.4009695447105,12.323860125621126,0.009309909530822637
0,100460,0.4398727158090937,0.3494573309449184,0.633031641417419,9842,5.062595033026967,False,0.9985288301111271,0.08571428571428572,0.05,540000.0,10.203629181337648,12.660331092405906,0.015952042267831743
0,409635,0.4575518340440284,0.535373638896257,0.6706517530862718,14537,5.75890177387728,False,1.531580149363008,0.1308,0.03607798139832519,815733.0,10.289803819583309,12.323860125621126,0.02173763500034395
0,366098,0.3930703700904991,0.6988442060939805,0.6848276586890367,11870,7.771910256435763,False,2.1102132003465894,0.2396,0.03304827586206897,1305000.0,10.671950903655498,12.100717685412471,0.19983150800336985
0,342757,0.6447522510819624,0.539369337745554,0.7981372313187245,15158,7.909856667269403,False,1.1689211662670171,0.15777777777777777,0.07111853088480802,269550.0,9.861153999520049,11.707677772181546,0.17964111360337776
0,189271,0.6537778685701265,0.4826077745764932,0.4794489811780563,13362,8.03947991910045,True,1.77406212426902,0.25065,0.051207926860411666,881055.0,10.717036558948369,12.100717685412471,0.2320011974255351
0,203078,0.6693516275991862,0.7311684244579206,0.7062051096536562,12368,7.531552381407289,False,1.2237754316221157,0.12,0.05,270000.0,9.510519035757246,11.630717389475995,0.15079236739974128
0,161571,0.4156676371566419,0.7553853343621877,0.2735646775174348,15998,6.786716950605081,True,1.461071305890098,0.159975,0.04832242133164178,595903.5,10.268009130961161,12.100717685412471,0.05531941492686586
0,268648,0.7151179759446655,0.4583859571209064,0.7530673920730478,14450,7.564238475170491,False,1.466929201140769,0.11073333333333334,0.033194440280983645,900693.0,10.305580314003434,12.506180941677357,0.13335640138408306
0,352309,0.8025224001872406,0.5817940306990845,0.6178261467332483,22102,8.621733370690162,False,0.9959581346080264,0.16631707317073172,0.09741428571428572,315000.0,10.331578097447878,12.12541016250223,0.2511084969686001
0,340662,0.4341595523250826,0.6006375380416973,0.475849908720221,9307,6.795705775173514,False,1.0296194171811581,0.09,0.05,202500.0,9.222861652529854,11.630717389475995,0.09594928548404427
0,372474,0.2659190016016668,0.7337310350793258,0.6971469077844458,12326,5.198497031265826,True,0.9001613499442714,0.10682,0.07316438356164384,328500.0,10.087287183107312,12.323860125621126,0.014603277624533506
0,191964,0.8041549198095131,0.4358480546171105,0.6347055309763198,18622,6.419994928147142,False,1.329124182504855,0.1108,0.039888638218211495,562491.0,10.01851122910491,12.218500103788143,0.03291805391472452
0,434932,0.5605139411411191,0.4273026135864639,0.5531646987710016,15265,7.352441100243583,False,1.003302108863785,0.04749090909090909,0.027494736842105263,427500.0,9.37203396097417,12.419169901386761,0.1021290533901081
0,132111,0.8933493148988344,0.7477712638879374,0.8327850252992314,22180,8.59044365315583,False,2.137120653266514,0.387775,0.05187625418060201,1345500.0,11.15339645204859,12.100717685412471,0.24251577998196575
0,233777,0.2523868336092149,0.5646663867096012,0.5954562029091491,11380,7.589335823170617,True,0.8472978603872036,0.08105,0.0607875,360000.0,9.993533902665353,12.506180941677357,0.17363796133567663
0,424372,0.150685347936512,0.3366645768690902,0.2405414172860865,8579,6.259581464064923,True,1.2660081952453888,0.12386666666666667,0.04863874345549738,343800.0,9.724540296381123,11.813037464800539,0.06084625247697867
0,383654,0.3311250210596538,0.6277348623105845,0.190705947811054,20164,9.334767950351235,False,1.4609989597679023,0.08731578947368421,0.02637729549248748,566055.0,9.611261840034475,12.049424683420915,0.5615949216425312
0,386639,0.7389654867238743,0.6721488806237733,0.1963339662134567,18474,8.431853144249223,True,0.9513103249751951,0.1106,0.06959914416965578,715095.0,10.815187764075905,13.017005083966255,0.24845729132835337
0,253043,0.5090048882813515,0.4510500510642316,0.8435435389318647,17454,7.142827401161621,False,2.591973603388917,0.36278947368421055,0.029361151103652148,1056447.0,10.342371317967483,11.356283350762888,0.07241892975822162
0,353437,0.3191048827011663,0.6456536504439443,0.6363761710860439,10170,5.579729825986222,True,0.4382549309311553,0.058833333333333335,0.10696969696969696,148500.0,9.673193497193077,12.506180941677357,0.025958702064896755
0,358210,0.6702626549804942,0.2719362586083003,0.2512394458905693,10183,6.342121418721152,False,0.8534016433252215,0.14297619047619048,0.10609540636042403,254700.0,10.204462136804183,12.149507585033072,0.05568103702248846
0,269457,0.4652511402501765,0.5994199809714676,0.5726825047161584,13978,7.681099001536359,False,0.991366758314512,0.0847457627118644,0.05,450000.0,10.021315031649332,12.48937388613538,0.1549577908141365
0,455465,0.2866059256014768,0.6170662621919261,0.7850520263728172,11969,6.856461984594587,False,1.680868876024238,0.1739,0.039792047082297916,983299.5,10.574606380710437,12.323860125621126,0.07928816108279722
0,231862,0.6101399411605184,0.606549862029845,0.6430255641096323,17819,8.31752199628717,True,2.03688192726104,0.3217,0.048255,900000.0,10.67891723824178,11.813037464800539,0.22975475615915597
0,251231,0.2153459489907533,0.4439782700828197,0.3077366963789207,14361,4.9344739331306915,False,2.1785294883547084,0.3362055459815134,0.04292,225000.0,9.175541866433488,10.26550569612508,0.009609358679757677
0,162796,0.3014978313008434,0.0040610356788337,0.4223696523543468,11201,6.297109319933935,False,1.765552377058881,0.2368,0.0488771466314399,545040.0,10.190206661487347,11.630717389475995,0.04838853673779127
0,289324,0.6744007540880012,0.7523992025392459,0.6986675550534175,12936,8.477620416296414,False,1.3900290451641784,0.08863333333333333,0.029397782175590664,814041.0,10.082971754509922,12.506180941677357,0.3714440321583179
0,243971,0.778685771584534,0.6992858397741073,0.5136937663039473,19208,7.608374474380783,False,1.423742248685388,0.10221052631578947,0.032420701168614355,808650.0,10.174201476757755,12.45488784222084,0.1048521449396085
0,334637,0.0900486216931924,0.5950277540359252,0.2263473957097693,8386,6.694562058521095,False,1.2237754316221157,0.16152,0.0673,270000.0,9.807637226879294,11.630717389475995,0.09623181492964465
0,158284,0.2731113100321516,0.7086456563206044,0.5028782772082183,13939,6.894670039433482,True,1.634195563559827,0.18702083333333333,0.04533472042663219,891072.0,10.606523180846404,12.283038316285214,0.07073678169165651
0,176841,0.1932790634808152,0.534388946876038,0.2151824041847538,14266,6.833031732786201,False,2.474364092321214,0.28907692307692306,0.026583854446676665,636138.0,9.735778708110018,10.97679912709094,0.06497967194728725
0,362721,0.5728918886112162,0.6244842354475232,0.6058362647264226,16348,8.236685322712457,False,2.4941233048929243,0.30662962962962964,0.027596666666666665,1350000.0,10.525581705229232,11.707677772181546,0.23097626620993394
0,418353,0.3647779630614463,0.6197908366938767,0.2622489709189549,14186,4.927253685157205,True,0.9349423702392499,0.10433333333333333,0.06743945531328105,208854.0,9.552936675305356,11.813037464800539,0.009657408712815452
0,149747,0.6734547692524184,0.2723694240138628,0.5919766183185521,13153,7.190676034332207,False,0.8472978603872036,0.14064444444444443,0.10548333333333333,270000.0,10.257010032678298,12.218500103788143,0.10081350262297575
0,349475,0.7874555259476412,0.8133415671394207,0.8425892767430772,19698,8.398860004454372,False,0.5108256237659907,0.06494666666666667,0.09742,450000.0,10.688301921621898,13.42246945133505,0.22545436084881715
0,377688,0.3654111049748608,0.0734442080802641,0.6658549219640212,15118,7.040536390215956,True,1.0986122886681098,0.1,0.05,270000.0,9.510519035757246,11.813037464800539,0.07547294615689906
0,222421,0.6342107378729853,0.7574120703101556,0.6212263380626669,16093,8.112827478751374,False,2.6487504588209183,0.3840909090909091,0.029238754325259516,1300500.0,10.546025415269531,11.502885230075814,0.20729509724725037
0,327209,0.7224345740863429,0.4390014672871211,0.7366226976503176,16519,8.028455164114252,False,1.6550293152233324,0.21613333333333334,0.05105632416513776,571486.5,10.281204551441567,11.813037464800539,0.18560445547551305
0,189099,0.506691720318096,0.6481012648642622,0.5585066276769286,18259,6.2766434893416445,False,1.3210889509946158,0.18445,0.06713375796178343,247275.0,9.717248331708069,11.407576060361786,0.02908154882523687
0,243304,0.7814141302994818,0.6529186142694763,0.524496446363472,17035,5.231108616854587,True,1.791759469228055,0.16188,0.032376,1125000.0,10.502983177014618,12.323860125621126,0.010918696800704432
0,239151,0.7257053056366943,0.3738234497302287,0.5744466170995097,18317,8.193676665955241,True,0.8843183526308825,0.14053333333333334,0.09887429643527204,95940.0,9.157677719392877,11.119897691565697,0.19746683408855162
0,220896,0.4603196865295309,0.4388937595575567,0.475849908720221,10518,6.9782137426306985,True,1.1700712526502546,0.1212,0.05454,450000.0,10.108222704166982,12.218500103788143,0.1019205172085948
0,160265,0.4827858373419567,0.3283413306521381,0.5814837058057234,14836,8.038189179973203,False,2.107591585096182,0.24004,0.03320790216368768,813195.0,10.203795827945388,11.630717389475995,0.20868158533297385
0,233595,0.2498103585872609,0.6937436837402897,0.7597121819739279,10619,7.307202314764738,True,1.2039728043259361,0.11346666666666666,0.04862857142857143,315000.0,9.636849167012697,11.813037464800539,0.140314530558433
0,145226,0.5916506855684719,0.1884433834090649,0.6296742509538716,17722,7.94873845481361,False,1.7542739164795493,0.2931,0.06132761416540252,860265.0,10.873489652898783,12.100717685412471,0.15974494977993453
0,295903,0.1973131196455827,0.5624450432245864,0.4596904504249018,11292,8.07402621612406,True,1.0552794285119655,0.0986888888888889,0.05269652921981608,379237.5,9.902762289596533,12.218500103788143,0.28418349273822174
0,343212,0.4962770341526185,0.7026639582927802,0.2692857999073816,19185,7.823245690685523,False,1.2698541734394486,0.09293333333333334,0.03629735711495899,345645.0,9.4372368721597,11.813037464800539,0.1301537659629919
0,417979,0.3491984518286504,0.2416076563137398,0.434733248750173,13769,6.368187186350492,False,1.578185368929996,0.16938461538461538,0.04404,225000.0,9.201299627324033,10.97679912709094,0.04226886484131019
0,439121,0.3553420060043598,0.6764614857225041,0.4436153084085652,14166,7.596894438144544,False,1.804925745493147,0.165,0.03248338425678017,571446.0,9.82895256614788,11.630717389475995,0.14054779048425808
0,454016,0.4222132959816925,0.3240349653169881,0.4830501881366946,16460,6.542471960506805,True,0.7902414821577716,0.07315714285714285,0.06076535152773658,379237.5,10.045225801599647,12.660331092405906,0.04210206561360875
0,225523,0.4139489141864473,0.400378874706234,0.7380196196295241,14059,7.22983877815125,True,2.6288008294480694,0.33917142857142857,0.02638,2025000.0,10.88594984641049,11.967187086434018,0.09808663489579629
0,115925,0.2560065163934556,0.6197496110365575,0.4740512892789932,12243,6.656726524178391,True,1.6650077635889111,0.21428571428571427,0.05,270000.0,9.510519035757246,11.050905878263567,0.0634648370497427
0,271483,0.3600108221156585,0.6853411837601442,0.4884551844437485,11905,5.181783550292085,False,1.0360451563992805,0.077025,0.042366821594565604,654498.0,10.230270138609823,12.793862088206213,0.01486770264594708
0,244380,0.2031218981960803,0.6554218572850649,0.746300213050371,11327,5.988961416889864,True,1.791759469228055,0.2017,0.04034,675000.0,10.212092947599848,11.813037464800539,0.0351372825990995
0,335897,0.3119271589083389,0.524593983966003,0.6380435278721609,9391,7.789868559054706,False,0.6931471805599453,0.05,0.05,135000.0,8.81744592104187,11.813037464800539,0.25716111170269407
0,331639,0.6805042429550672,0.7736566369055357,0.5867400085415683,20127,8.6347984334905,True,0.7822319621155166,0.12814666666666666,0.10801789246538393,400392.0,10.674764072986843,12.729323752253295,0.27937596263725345
0,435616,0.7482357064488988,0.6058137931589587,0.3825018041447388,21959,6.641182169740591,False,0.9711239754638775,0.07925555555555555,0.048299725084979886,664569.0,10.376595732672808,12.91164481522143,0.03483765198779544
0,399548,0.2364917284323652,0.3517475817169221,0.6109913280868294,11178,8.033009498596668,False,0.8754687373538999,0.07148,0.051057142857142856,315000.0,9.685580268017164,12.323860125621126,0.2755412417248166
0,103153,0.7619750860817601,0.6433238364635772,0.6769925032909132,17791,8.53168763756669,False,2.074285414530465,0.30734285714285714,0.04416570865495155,1096020.0,10.787410039377553,11.967187086434018,0.28508796582541734
0,141007,0.4780904500760145,0.4999964166387113,0.0822685076491272,11178,8.23403420769204,False,0.8200425684410467,0.056473684210526315,0.044446592289848666,325908.0,9.5809724602441,12.45488784222084,0.3369117910180712
0,403412,0.579025170828892,0.6989868573182564,0.4188542886233217,16880,6.9726062513017535,False,0.7419373447293773,0.055,0.05,247500.0,9.423514392252901,12.323860125621126,0.06315165876777251
0,344305,0.4211548664890785,0.4974816659608732,0.4776491548517548,13545,6.9930151229329605,False,2.521881252579362,0.336,0.029339853300733496,1288350.0,10.540090836284206,11.630717389475995,0.08032484311554079
0,265766,0.777868177678283,0.5963023110394031,0.4294236843421945,15218,8.938662873666118,False,0.8323443107201453,0.1291948051948052,0.09948,225000.0,10.016101696905263,12.062496689041264,0.5007228282297279
0,186619,0.7466086864414367,0.7737332132807487,0.5442347412142162,10107,6.79794041297493,False,1.3560670854997943,0.11045,0.038338713596445556,518562.0,9.897570078772091,12.100717685412471,0.08855248837439399
0,291834,0.4486982558673429,0.2382023194090317,0.524496446363472,11649,7.639161171659173,False,1.0084413801568106,0.1141,0.0655248158729703,313438.5,9.93008079680565,12.100717685412471,0.1782985664005494
0,270334,0.6854097274500015,0.6058033490027839,0.3392876999089139,20257,7.873978379604501,False,1.8503663705403626,0.30085,0.05610622604738771,482593.5,10.206458403709892,11.407576060361786,0.12968356617465568
0,368474,0.2375275567929406,0.6768825078501225,0.8193176922872417,18143,6.135564891081739,True,1.806894356812325,0.1496,0.02938230383973289,916470.0,10.200959051807608,12.100717685412471,0.025409248746072866
0,151743,0.7090159877289343,0.5480113841251055,0.3123653692278984,17975,5.8664680569332965,False,1.8841563184940227,0.18444,0.0330490252293578,1255680.0,10.63344870621879,12.323860125621126,0.019582753824756608
0,173408,0.7237019129766129,0.0450367531737394,0.1402431837080297,14728,8.795430805040018,False,1.530680378570808,0.1748,0.0482696917146234,814797.0,10.579768290986172,12.323860125621126,0.44832971211298206
0,207031,0.337101485769536,0.3615715626314627,0.2009260877159709,9302,7.422971251049421,False,0.9808292530117262,0.08333333333333333,0.05,225000.0,9.328212292571072,11.813037464800539,0.1798537948828209
0,117475,0.6984175566212967,0.4044701117639353,0.6178261467332483,19876,8.07215530818825,False,2.026040764952721,0.3993,0.06064702308626974,592560.0,10.4895505104864,11.407576060361786,0.16114912457234856
0,300332,0.599008112314644,0.37925985041992,0.5046813193144684,19785,7.604396348796338,True,1.791759469228055,0.180325,0.036065,900000.0,10.387748437376317,12.100717685412471,0.10138994187515794
0,446480,0.5934455170205475,0.5591972958757659,0.6075573001388961,14791,7.404279118037268,False,1.8259926408702973,0.18149253731343284,0.034842406876790834,1570500.0,10.91000282698325,12.616528611893463,0.11101345412750997
0,351216,0.6830969884067701,0.2858978721410488,0.3774042489507649,12633,5.231108616854587,True,2.1171948325416277,0.21463333333333334,0.029370444365381283,986553.0,10.274240435634173,11.813037464800539,0.014723343623842318
0,133672,0.3920586030916117,0.4307523431663337,0.6894791426446275,19438,8.505120610181969,False,1.3062516534463542,0.1346153846153846,0.05,315000.0,9.664659134301736,11.669937760751914,0.25408992694721677
0,194991,0.3535216979120121,0.3111688661562623,0.7121551551910698,15113,7.433666540166168,False,1.1349799328389845,0.10266666666666667,0.04863157894736842,256500.0,9.431481920619719,11.707677772181546,0.1118904254615232
0,344940,0.0828366167007679,0.3537646646650069,0.4382813743111921,11944,7.724446645633537,True,1.5040773967762742,0.10281666666666667,0.029376190476190476,945000.0,10.231405447743057,12.506180941677357,0.1893837910247823
0,268121,0.4294880118665125,0.3137338073276237,0.6430255641096323,14689,7.75833346749091,False,2.1819571052054307,0.2299090909090909,0.02923699421965318,778500.0,10.032847757841836,11.502885230075814,0.15930287970590237
0,381699,0.3076933088195986,0.147456500799277,0.6769925032909132,10201,7.098375638590786,False,1.3736244355190912,0.16116,0.05463717606216352,331834.5,9.8054060361235,11.630717389475995,0.11851779237329674
0,229656,0.8070357488338864,0.3984222725612148,0.5100895276257282,17131,8.111328003286733,False,1.329135947279942,0.12394444444444444,0.04462,225000.0,9.214382192802514,11.302216779257382,0.19444282295254217
0,247824,0.3604141775907701,0.1015874524455538,0.1566398270314114,12163,8.450412157725886,False,1.8993674574263606,0.26466666666666666,0.04658257553534761,536917.5,10.127110988687189,11.456365695436427,0.3844446271479076
0,205064,0.5312560908110652,0.6752638412243441,0.8245949709919925,13094,7.9996785794994505,False,0.5722593299500831,0.07826666666666666,0.10134668508287292,52128.0,8.572438665642215,11.119897691565697,0.22750878264854132
0,378430,0.6134506795357167,0.7301872793048563,0.7106743858828587,18574,8.708969906980947,True,2.2491843162669305,0.24908,0.02937264150943396,954000.0,10.24076303789525,11.630717389475995,0.3260471627005492
0,430203,0.1397066932182893,0.1762786445258649,0.4866531565147181,12815,7.956827122090111,False,0.9162907318741551,0.075,0.05,135000.0,8.81744592104187,11.407576060361786,0.22270776433866563
0,382809,0.599112146006416,0.7466519026162628,0.2418614865234661,17134,7.940939762327791,True,1.5537842482432656,0.20295555555555556,0.054421403885115,755190.0,10.623751234960205,12.218500103788143,0.16394303723590523
0,241029,0.3764413338583899,0.470749162333581,0.4206109640437848,11294,6.612041034833092,True,0.9932517730102833,0.085,0.05,382500.0,9.858803944909488,12.323860125621126,0.06578714361607933
0,413304,0.4791426334627482,0.3758885898585745,0.5620604831738043,13856,7.9868449011613825,False,1.791759469228055,0.2415,0.0483,675000.0,10.392174923555107,11.813037464800539,0.21225461893764433
0,369524,0.4953820961071309,0.3758321609364965,0.6413682574954046,16435,9.165343006045447,False,1.6945957207744073,0.2222222222222222,0.05,180000.0,9.105090961257085,10.609081944147828,0.5816245816854274
